Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/05/2017,1924,M,25,Group G,PT, , ,North,5/01/2012,Hourly, ,<30,482,16.07,0
1/05/2017,1950,M,38,Group A,PT, , ,North,27/08/2008,Hourly, ,30-49,1708,56.93,0
1/05/2017,1966,M,35,Group A,PT, , ,North,8/09/2012,Hourly, ,30-49,235,7.83,0
1/05/2017,4138,M,25,Group E,PT, , ,South,13/07/2012,Hourly, ,<30,292,9.73,0
1/05/2017,4340,F,24,Group B,PT, , ,South,1/11/2012,Hourly, ,<30,181,6.03,0
1/05/2017,5052,F,22,Group C,PT, , ,South,2/06/2011,Hourly, ,<30,699,23.3,0
1/05/2017,5202,M,24,Group E,PT, , ,North,12/08/2010,Hourly, ,<30,993,33.1,0
1/05/2017,7104,F,24,Group E,PT, , ,North,20/03/2013,Hourly, ,<30,42,1.4,0
1/05/2017,8506,F,20,Group C,PT, , ,Midwest,12/09/2012,Hourly, ,<30,231,7.7,0
1/05/2017,9460,M,20,Group D,PT, , ,North,27/09/2011,Hourly, ,<30,582,19.4,0
1/05/2017,10742,F,24,Group G,PT, , ,South,20/06/2012,Hourly, ,<30,315,10.5,0
1/05/2017,16664,M,26,Group F,PT, , ,North,25/09/2008,Hourly, ,<30,1679,55.97,0
1/05/2017,16678,M,56,Group A,FT, , ,Northwest,7/06/2012,Hourly, ,50+,328,10.93,0
1/05/2017,16718,M,27,Group A,PT, , ,South,8/02/2013,Hourly, ,<30,82,2.73,0
1/05/2017,16730,F,76,Group E,FT, , ,North,24/05/2011,Hourly, ,50+,708,23.6,0
1/05/2017,17146,F,23,Group D,PT, , ,West,16/11/2010,Hourly, ,<30,897,29.9,0
1/05/2017,17362,F,28,Group B,FT, , ,East,20/12/2011,Hourly, ,<30,498,16.6,0
1/05/2017,17854,M,22,Group E,PT, , ,West,15/03/2012,Hourly, ,<30,412,13.73,0
1/05/2017,17998,M,46,Group C,PT, , ,Northwest,2/09/2012,Hourly, ,30-49,241,8.03,0
1/05/2017,18230,M,47,Group A,PT, , ,North,24/10/2007,Hourly, ,30-49,2016,67.2,0
1/05/2017,18926,F,22,Group A,PT, , ,West,30/11/2012,Hourly, ,<30,152,5.07,0
1/05/2017,19130,F,43,Group F,PT, , ,North,14/09/2012,Hourly, ,30-49,229,7.63,0
1/05/2017,19600,F,23,Group A,FT, , ,Northwest,27/04/2011,Hourly, ,<30,735,24.5,0
1/05/2017,20248,M,23,Group E,PT, ,Yes,Northwest,30/05/2013,Hourly, ,<30,0,0,0
1/05/2017,20706,M,44,Group F,PT, , ,South,21/07/2011,Hourly, ,30-49,650,21.67,0
1/05/2017,21208,M,29,Group A,FT, , ,Northwest,13/07/2000,Hourly, ,<30,4675,155.83,0
1/05/2017,21544,F,26,Group B,PT, , ,Northwest,2/09/2010,Hourly, ,<30,972,32.4,0
1/05/2017,22578,F,68,Group C,FT, , ,Northwest,5/05/2011,Hourly, ,50+,727,24.23,0
1/05/2017,23112,F,20,Group G,PT, , ,North,22/02/2012,Hourly, ,<30,434,14.47,0
1/05/2017,23252,M,19,Group F,PT, ,Yes,Central,8/05/2013,Hourly, ,<30,0,0,0
1/05/2017,23394,M,22,Group B,PT, , ,Central,22/09/2012,Hourly, ,<30,221,7.37,0
1/05/2017,25168,F,20,Group D,PT, , ,Midwest,25/10/2012,Hourly, ,<30,188,6.27,0
1/05/2017,25640,M,25,Group D,PT, , ,West,24/08/2012,Hourly, ,<30,250,8.33,0
1/05/2017,25882,F,21,Group D,PT, , ,Northwest,22/06/2012,Hourly, ,<30,313,10.43,0
1/05/2017,25892,F,19,Group F,PT, , ,Northwest,29/06/2012,Hourly, ,<30,306,10.2,0
1/05/2017,26228,M,55,Group D,PT, , ,North,17/09/2008,Hourly, ,50+,1687,56.23,0
1/05/2017,26778,M,17,Group C,PT, , ,Central,20/01/2013,Hourly, ,<30,101,3.37,0
1/05/2017,26924,F,22,Group F,PT, , ,West,21/09/2012,Hourly, ,<30,222,7.4,0
1/05/2017,26954,M,87,Group B,PT, , ,West,27/08/2009,Hourly, ,50+,1343,44.77,0
1/05/2017,27450,F,21,Group G,PT, , ,North,10/11/2011,Hourly, ,<30,538,17.93,0
1/05/2017,28016,M,51,Group E,PT, , ,Northwest,28/02/2013,Hourly, ,50+,62,2.07,0
