Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/10/2018,190,F,27,Group A,PT,20/10/2014, ,North,27/09/2014,Hourly,Voluntary,<30,23,0.77,1
1/10/2018,1568,M,20,Group F,PT, , ,North,21/08/2014,Hourly, ,<30,41,1.37,0
1/10/2018,1940,M,19,Group E,PT, , ,North,25/07/2014,Hourly, ,<30,68,2.27,0
1/10/2018,1976,M,43,Group A,PT,10/10/2014, ,North,20/09/2013,Hourly,Voluntary,30-49,385,12.83,0
1/10/2018,2198,M,24,Group F,PT,31/10/2014,Yes,Midwest,28/10/2014,Hourly,Voluntary,<30,3,0.1,1
1/10/2018,3004,M,37,Group C,PT,18/10/2014,Yes,Midwest,1/10/2014,Hourly,Voluntary,30-49,17,0.57,1
1/10/2018,3034,M,42,Group A,PT,15/10/2014,Yes,Midwest,1/10/2014,Hourly,Voluntary,30-49,14,0.47,1
1/10/2018,3104,F,19,Group F,PT,28/10/2014,Yes,Midwest,28/10/2014,Hourly,Voluntary,<30,0,0,1
1/10/2018,3326,M,29,Group E,PT,5/10/2014, ,Midwest,27/06/2014,Hourly,Voluntary,<30,100,3.33,0
1/10/2018,3504,F,26,Group C,PT,12/10/2014,Yes,Midwest,1/10/2014,Hourly,Voluntary,<30,11,0.37,1
1/10/2018,3802,M,31,Group A,PT, , ,South,13/09/2014,Hourly, ,30-49,18,0.6,0
1/10/2018,3804,M,19,Group D,PT,19/10/2014, ,South,13/09/2014,Hourly,Voluntary,<30,36,1.2,1
1/10/2018,3886,F,24,Group A,PT,13/10/2014,Yes,South,1/10/2014,Hourly,Voluntary,<30,12,0.4,1
1/10/2018,4014,F,24,Group C,PT,8/10/2014, ,South,1/06/2014,Hourly,Voluntary,<30,129,4.3,0
1/10/2018,4132,F,18,Group C,PT, , ,South,5/09/2014,Hourly, ,<30,26,0.87,0
1/10/2018,4434,M,21,Group G,PT, ,Yes,South,24/10/2014,Hourly, ,<30,0,0,0
1/10/2018,4580,M,23,Group G,PT,18/10/2014, ,South,11/09/2014,Hourly,Voluntary,<30,37,1.23,1
1/10/2018,4928,M,18,Group E,PT,12/10/2014, ,South,30/09/2014,Hourly,Voluntary,<30,12,0.4,1
1/10/2018,4950,M,18,Group F,PT,16/10/2014, ,South,28/08/2014,Hourly,Voluntary,<30,49,1.63,1
