Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/04/2017,1924,M,25,Group G,PT, , ,North,5/01/2012,Hourly, ,<30,452,15.07,0
1/04/2017,1950,M,38,Group A,PT, , ,North,27/08/2008,Hourly, ,30-49,1678,55.93,0
1/04/2017,1966,M,35,Group A,PT, , ,North,8/09/2012,Hourly, ,30-49,205,6.83,0
1/04/2017,4138,M,25,Group E,PT, , ,South,13/07/2012,Hourly, ,<30,262,8.73,0
1/04/2017,4340,F,24,Group B,PT, , ,South,1/11/2012,Hourly, ,<30,151,5.03,0
1/04/2017,5052,F,22,Group C,PT, , ,South,2/06/2011,Hourly, ,<30,669,22.3,0
1/04/2017,5202,M,24,Group E,PT, , ,North,12/08/2010,Hourly, ,<30,963,32.1,0
1/04/2017,7104,F,24,Group E,PT, , ,North,20/03/2013,Hourly, ,<30,12,0.4,0
1/04/2017,8506,F,20,Group C,PT, , ,Midwest,12/09/2012,Hourly, ,<30,201,6.7,0
1/04/2017,9460,M,20,Group D,PT, , ,North,27/09/2011,Hourly, ,<30,552,18.4,0
1/04/2017,10742,F,24,Group G,PT, , ,South,20/06/2012,Hourly, ,<30,285,9.5,0
1/04/2017,16664,M,26,Group F,PT, , ,North,25/09/2008,Hourly, ,<30,1649,54.97,0
1/04/2017,16678,M,56,Group A,FT, , ,Northwest,7/06/2012,Hourly, ,50+,298,9.93,0
1/04/2017,16718,M,27,Group A,PT, , ,South,8/02/2013,Hourly, ,<30,52,1.73,0
1/04/2017,16730,F,76,Group E,FT, , ,North,24/05/2011,Hourly, ,50+,678,22.6,0
1/04/2017,17146,F,23,Group D,PT, , ,West,16/11/2010,Hourly, ,<30,867,28.9,0
1/04/2017,17362,F,28,Group B,FT, , ,East,20/12/2011,Hourly, ,<30,468,15.6,0
1/04/2017,17854,M,22,Group E,PT, , ,West,15/03/2012,Hourly, ,<30,382,12.73,0
1/04/2017,17998,M,46,Group C,PT, , ,Northwest,2/09/2012,Hourly, ,30-49,211,7.03,0
1/04/2017,18230,M,47,Group A,PT, , ,North,24/10/2007,Hourly, ,30-49,1986,66.2,0
1/04/2017,18926,F,22,Group A,PT, , ,West,30/11/2012,Hourly, ,<30,122,4.07,0
1/04/2017,19130,F,43,Group F,PT, , ,North,14/09/2012,Hourly, ,30-49,199,6.63,0
1/04/2017,19600,F,23,Group A,FT, , ,Northwest,27/04/2011,Hourly, ,<30,705,23.5,0
1/04/2017,20706,M,44,Group F,PT, , ,South,21/07/2011,Hourly, ,30-49,620,20.67,0
1/04/2017,21208,M,29,Group A,FT, , ,Northwest,13/07/2000,Hourly, ,<30,4645,154.83,0
1/04/2017,21544,F,26,Group B,PT, , ,Northwest,2/09/2010,Hourly, ,<30,942,31.4,0
1/04/2017,22578,F,68,Group C,FT, , ,Northwest,5/05/2011,Hourly, ,50+,697,23.23,0
1/04/2017,23112,F,20,Group G,PT, , ,North,22/02/2012,Hourly, ,<30,404,13.47,0
1/04/2017,23394,M,22,Group B,PT, , ,Central,22/09/2012,Hourly, ,<30,191,6.37,0
1/04/2017,25168,F,20,Group D,PT, , ,Midwest,25/10/2012,Hourly, ,<30,158,5.27,0
1/04/2017,25640,M,25,Group D,PT, , ,West,24/08/2012,Hourly, ,<30,220,7.33,0
1/04/2017,25882,F,21,Group D,PT, , ,Northwest,22/06/2012,Hourly, ,<30,283,9.43,0
1/04/2017,25892,F,19,Group F,PT, , ,Northwest,29/06/2012,Hourly, ,<30,276,9.2,0
1/04/2017,26228,M,55,Group D,PT, , ,North,17/09/2008,Hourly, ,50+,1657,55.23,0
1/04/2017,26778,M,17,Group C,PT, , ,Central,20/01/2013,Hourly, ,<30,71,2.37,0
1/04/2017,26924,F,22,Group F,PT, , ,West,21/09/2012,Hourly, ,<30,192,6.4,0
1/04/2017,26954,M,87,Group B,PT, , ,West,27/08/2009,Hourly, ,50+,1313,43.77,0
1/04/2017,27450,F,21,Group G,PT, , ,North,10/11/2011,Hourly, ,<30,508,16.93,0
1/04/2017,28016,M,51,Group E,PT, , ,Northwest,28/02/2013,Hourly, ,50+,32,1.07,0
1/04/2017,28276,M,21,Group A,PT, ,Yes,Central,30/04/2013,Hourly, ,<30,0,0,0
1/04/2017,28738,F,22,Group G,PT, , ,Central,16/09/2012,Hourly, ,<30,197,6.57,0
1/04/2017,29062,M,43,Group G,FT, , ,Midwest,26/05/2009,Hourly, ,30-49,1406,46.87,0
1/04/2017,29552,F,26,Group B,PT, , ,West,15/03/2013,Hourly, ,<30,17,0.57,0
1/04/2017,29632,M,28,Group F,PT, , ,Central,1/04/2010,Hourly, ,<30,1096,36.53,0
1/04/2017,30248,F,39,Group C,FT, , ,Northwest,14/11/2006,Hourly, ,30-49,2330,77.67,0
1/04/2017,30934,M,53,Group B,PT, , ,Northwest,3/11/2011,Hourly, ,50+,515,17.17,0
1/04/2017,31824,M,23,Group B,PT, , ,North,1/06/2012,Hourly, ,<30,304,10.13,0
1/04/2017,31918,M,48,Group F,PT, , ,Midwest,24/03/2012,Hourly, ,30-49,373,12.43,0
1/04/2017,33066,F,30,Group E,PT, , ,South,13/04/2011,Hourly, ,30-49,719,23.97,0
1/04/2017,33132,M,19,Group A,PT, , ,South,9/06/2012,Hourly, ,<30,296,9.87,0
1/04/2017,33148,M,52,Group F,PT, , ,South,1/08/2012,Hourly, ,50+,243,8.1,0
1/04/2017,33240,F,30,Group E,FT, , ,Midwest,26/06/2002,Salary, ,30-49,3932,131.07,0
1/04/2017,33258,M,35,Group D,FT, , ,West,4/04/2008,Salary, ,30-49,1823,60.77,0
1/04/2017,33262,F,48,Group E,FT, , ,Northwest,19/03/2008,Salary, ,30-49,1839,61.3,0
1/04/2017,33278,F,32,Group E,FT, , ,Midwest,29/09/2011,Salary, ,30-49,550,18.33,0
1/04/2017,33288,F,46,Group G,FT, , ,East,16/07/2008,Salary, ,30-49,1720,57.33,0
1/04/2017,33296,F,33,Group G,FT, , ,East,27/08/2008,Salary, ,30-49,1678,55.93,0
1/04/2017,33312,F,51,Group C,FT, , ,East,4/10/2011,Salary, ,50+,545,18.17,0
1/04/2017,33812,M,27,Group B,PT, , ,Midwest,13/01/2012,Hourly, ,<30,444,14.8,0
1/04/2017,40406,M,48,Group B,FT, , ,North,9/04/2005,Hourly, ,30-49,2914,97.13,0
1/04/2017,40434,M,55,Group E,FT, , ,North,16/08/2012,Hourly, ,50+,228,7.6,0
1/04/2017,40436,F,24,Group C,PT, , ,North,21/06/2007,Hourly, ,<30,2111,70.37,0
1/04/2017,40472,F,56,Group E,FT, , ,North,18/05/2005,Hourly, ,50+,2875,95.83,0
1/04/2017,40478,M,21,Group C,PT, , ,North,22/06/2011,Hourly, ,<30,649,21.63,0
1/04/2017,40484,M,20,Group F,PT, , ,North,13/12/2011,Hourly, ,<30,475,15.83,0
1/04/2017,40486,M,27,Group A,PT, , ,North,2/11/2011,Hourly, ,<30,516,17.2,0
1/04/2017,40488,M,36,Group D,FT, , ,North,23/05/2011,Hourly, ,30-49,679,22.63,0
1/04/2017,40506,M,20,Group G,PT, , ,North,27/07/2012,Hourly, ,<30,248,8.27,0
1/04/2017,40542,M,46,Group D,PT, , ,North,21/06/2005,Hourly, ,30-49,2841,94.7,0
1/04/2017,40548,F,30,Group E,FT, , ,North,2/05/2007,Hourly, ,30-49,2161,72.03,0
