Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/09/2017,1842,F,24,Group E,PT, , ,North,21/08/2013,Hourly, ,<30,11,0.37,0
1/09/2017,1924,M,25,Group G,PT, , ,North,5/01/2012,Hourly, ,<30,605,20.17,0
1/09/2017,1936,F,19,Group E,PT, ,Yes,North,12/09/2013,Hourly, ,<30,0,0,0
1/09/2017,1950,M,38,Group A,PT, , ,North,27/08/2008,Hourly, ,30-49,1831,61.03,0
1/09/2017,1958,M,21,Group B,PT, , ,North,21/08/2013,Hourly, ,<30,11,0.37,0
1/09/2017,1966,M,35,Group A,PT, , ,North,8/09/2012,Hourly, ,30-49,358,11.93,0
1/09/2017,1972,M,20,Group F,PT, ,Yes,North,26/09/2013,Hourly, ,<30,0,0,0
1/09/2017,1976,M,42,Group A,PT, ,Yes,North,20/09/2013,Hourly, ,30-49,0,0,0
1/09/2017,1988,F,19,Group A,PT, , ,Midwest,24/08/2013,Hourly, ,<30,8,0.27,0
1/09/2017,2056,M,19,Group D,PT, , ,Midwest,14/06/2013,Hourly, ,<30,79,2.63,0
1/09/2017,2058,M,24,Group F,PT, , ,Midwest,8/08/2013,Hourly, ,<30,24,0.8,0
1/09/2017,2090,M,25,Group G,PT, , ,Midwest,21/06/2013,Hourly, ,<30,72,2.4,0
1/09/2017,3954,M,41,Group B,PT, ,Yes,South,19/09/2013,Hourly, ,30-49,0,0,0
1/09/2017,4076,F,26,Group B,PT, , ,South,15/08/2013,Hourly, ,<30,17,0.57,0
1/09/2017,4138,M,25,Group E,PT, , ,South,13/07/2012,Hourly, ,<30,415,13.83,0
1/09/2017,4154,M,40,Group D,PT, , ,South,7/08/2013,Hourly, ,30-49,25,0.83,0
1/09/2017,4340,F,24,Group B,PT, , ,South,1/11/2012,Hourly, ,<30,304,10.13,0
1/09/2017,5052,F,22,Group C,PT, , ,South,2/06/2011,Hourly, ,<30,822,27.4,0
1/09/2017,5202,M,24,Group E,PT, , ,North,12/08/2010,Hourly, ,<30,1116,37.2,0
1/09/2017,5238,M,18,Group D,PT, , ,North,5/06/2013,Hourly, ,<30,88,2.93,0
1/09/2017,5268,M,19,Group A,PT, , ,North,16/08/2013,Hourly, ,<30,16,0.53,0
1/09/2017,7104,F,24,Group E,PT, , ,North,20/03/2013,Hourly, ,<30,165,5.5,0
1/09/2017,8506,F,20,Group C,PT, , ,Midwest,12/09/2012,Hourly, ,<30,354,11.8,0
1/09/2017,9460,M,20,Group D,PT, , ,North,27/09/2011,Hourly, ,<30,705,23.5,0
1/09/2017,9492,M,33,Group E,PT, , ,North,8/08/2013,Hourly, ,30-49,24,0.8,0
1/09/2017,9500,M,55,Group G,PT, ,Yes,North,13/09/2013,Hourly, ,50+,0,0,0
1/09/2017,9502,M,53,Group F,PT, , ,North,20/08/2013,Hourly, ,50+,12,0.4,0
1/09/2017,10522,M,22,Group E,PT, , ,South,7/08/2013,Hourly, ,<30,25,0.83,0
1/09/2017,10742,F,24,Group G,PT, , ,South,20/06/2012,Hourly, ,<30,438,14.6,0
1/09/2017,10970,F,21,Group E,PT, , ,South,8/08/2013,Hourly, ,<30,24,0.8,0
1/09/2017,10980,M,21,Group D,PT, , ,South,12/07/2013,Hourly, ,<30,51,1.7,0
1/09/2017,16664,M,26,Group F,PT, , ,North,25/09/2008,Hourly, ,<30,1802,60.07,0
1/09/2017,16672,F,24,Group G,PT, , ,Midwest,7/08/2013,Hourly, ,<30,25,0.83,0
1/09/2017,16678,M,56,Group A,FT, , ,Northwest,7/06/2012,Hourly, ,50+,451,15.03,0
1/09/2017,16718,M,27,Group A,PT, , ,South,8/02/2013,Hourly, ,<30,205,6.83,0
1/09/2017,16730,F,76,Group E,FT, , ,North,24/05/2011,Hourly, ,50+,831,27.7,0
1/09/2017,17056,F,19,Group C,PT, , ,West,5/07/2013,Hourly, ,<30,58,1.93,0
1/09/2017,17146,F,23,Group D,PT, , ,West,16/11/2010,Hourly, ,<30,1020,34,0
1/09/2017,17184,F,22,Group E,FT, , ,East,24/08/2013,Hourly, ,<30,8,0.27,0
1/09/2017,17268,F,20,Group C,PT, , ,West,20/08/2013,Hourly, ,<30,12,0.4,0
1/09/2017,17362,F,28,Group B,FT, , ,East,20/12/2011,Hourly, ,<30,621,20.7,0
1/09/2017,17548,M,25,Group E,PT, ,Yes,East,17/09/2013,Hourly, ,<30,0,0,0
1/09/2017,17754,M,30,Group C,PT, , ,Northwest,15/08/2013,Hourly, ,30-49,17,0.57,0
1/09/2017,17854,M,22,Group E,PT, , ,West,15/03/2012,Hourly, ,<30,535,17.83,0
1/09/2017,17998,M,46,Group C,PT, , ,Northwest,2/09/2012,Hourly, ,30-49,364,12.13,0
1/09/2017,18008,F,21,Group C,PT, ,Yes,Northwest,25/09/2013,Hourly, ,<30,0,0,0
1/09/2017,18026,M,18,Group G,PT, , ,Northwest,10/08/2013,Hourly, ,<30,22,0.73,0
1/09/2017,18230,M,47,Group A,PT, , ,North,24/10/2007,Hourly, ,30-49,2139,71.3,0
1/09/2017,18926,F,22,Group A,PT, , ,West,30/11/2012,Hourly, ,<30,275,9.17,0
1/09/2017,18994,F,20,Group B,FT, ,Yes,Northwest,9/09/2013,Hourly, ,<30,0,0,0
1/09/2017,19130,F,43,Group F,PT, , ,North,14/09/2012,Hourly, ,30-49,352,11.73,0
1/09/2017,19204,F,19,Group G,PT, , ,West,17/08/2013,Hourly, ,<30,15,0.5,0
1/09/2017,19600,F,23,Group A,FT, , ,Northwest,27/04/2011,Hourly, ,<30,858,28.6,0
1/09/2017,19650,M,20,Group D,PT, ,Yes,Northwest,6/09/2013,Hourly, ,<30,0,0,0
1/09/2017,19702,F,21,Group E,PT, , ,Northwest,15/08/2013,Hourly, ,<30,17,0.57,0
1/09/2017,20248,M,23,Group E,PT, , ,Northwest,30/05/2013,Hourly, ,<30,94,3.13,0
1/09/2017,20574,M,28,Group B,PT, , ,West,7/08/2013,Hourly, ,<30,25,0.83,0
1/09/2017,20706,M,44,Group F,PT, , ,South,21/07/2011,Hourly, ,30-49,773,25.77,0
1/09/2017,21208,M,29,Group A,FT, , ,Northwest,13/07/2000,Hourly, ,<30,4798,159.93,0
1/09/2017,21544,F,26,Group B,PT, , ,Northwest,2/09/2010,Hourly, ,<30,1095,36.5,0
1/09/2017,21870,F,20,Group C,PT, ,Yes,North,13/09/2013,Hourly, ,<30,0,0,0
1/09/2017,22466,F,19,Group F,PT, ,Yes,East,24/09/2013,Hourly, ,<30,0,0,0
1/09/2017,22578,F,68,Group C,FT, , ,Northwest,5/05/2011,Hourly, ,50+,850,28.33,0
1/09/2017,23112,F,20,Group G,PT, , ,North,22/02/2012,Hourly, ,<30,557,18.57,0
1/09/2017,23252,M,19,Group F,PT, , ,Central,8/05/2013,Hourly, ,<30,116,3.87,0
1/09/2017,23394,M,22,Group B,PT, , ,Central,22/09/2012,Hourly, ,<30,344,11.47,0
1/09/2017,23402,M,21,Group B,PT, , ,Northwest,22/08/2013,Hourly, ,<30,10,0.33,0
1/09/2017,24502,F,22,Group F,PT, ,Yes,East,17/09/2013,Hourly, ,<30,0,0,0
1/09/2017,24614,F,23,Group A,PT, , ,North,23/08/2013,Hourly, ,<30,9,0.3,0
1/09/2017,24692,F,21,Group E,PT, , ,West,6/07/2013,Hourly, ,<30,57,1.9,0
1/09/2017,25044,F,19,Group G,PT, , ,Central,21/06/2013,Hourly, ,<30,72,2.4,0
1/09/2017,25168,F,20,Group D,PT, , ,Midwest,25/10/2012,Hourly, ,<30,311,10.37,0
1/09/2017,25212,F,20,Group F,PT, , ,West,17/07/2013,Hourly, ,<30,46,1.53,0
1/09/2017,25640,M,25,Group D,PT, , ,West,24/08/2012,Hourly, ,<30,373,12.43,0
1/09/2017,25882,F,21,Group D,PT, , ,Northwest,22/06/2012,Hourly, ,<30,436,14.53,0
1/09/2017,25892,F,19,Group F,PT, , ,Northwest,29/06/2012,Hourly, ,<30,429,14.3,0
1/09/2017,25898,F,19,Group G,PT, , ,Northwest,30/08/2013,Hourly, ,<30,2,0.07,0
1/09/2017,26148,F,19,Group B,PT, ,Yes,Central,4/09/2013,Hourly, ,<30,0,0,0
1/09/2017,26228,M,55,Group D,PT, , ,North,17/09/2008,Hourly, ,50+,1810,60.33,0
1/09/2017,26778,M,17,Group C,PT, , ,Central,20/01/2013,Hourly, ,<30,224,7.47,0
1/09/2017,26924,F,22,Group F,PT, , ,West,21/09/2012,Hourly, ,<30,345,11.5,0
1/09/2017,26954,M,87,Group B,PT, , ,West,27/08/2009,Hourly, ,50+,1466,48.87,0
1/09/2017,27450,F,21,Group G,PT, , ,North,10/11/2011,Hourly, ,<30,661,22.03,0
1/09/2017,28016,M,51,Group E,PT, , ,Northwest,28/02/2013,Hourly, ,50+,185,6.17,0
1/09/2017,28238,F,26,Group G,PT, , ,Central,11/06/2013,Hourly, ,<30,82,2.73,0
1/09/2017,28266,F,22,Group F,PT, ,Yes,Central,12/09/2013,Hourly, ,<30,0,0,0
1/09/2017,28276,M,21,Group A,PT, , ,Central,30/04/2013,Hourly, ,<30,124,4.13,0
1/09/2017,28380,F,45,Group F,PT, , ,Central,9/05/2013,Hourly, ,30-49,115,3.83,0
1/09/2017,28412,F,23,Group C,PT, ,Yes,West,5/09/2013,Hourly, ,<30,0,0,0
1/09/2017,28738,F,22,Group G,PT, , ,Central,16/09/2012,Hourly, ,<30,350,11.67,0
