Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/04/2018,124,M,21,Group B,PT,3/04/2014,Yes,North,1/04/2014,Hourly,Voluntary,<30,2,0.07,1
1/04/2018,1544,M,23,Group A,PT, , ,North,4/02/2014,Hourly, ,<30,56,1.87,0
1/04/2018,1560,M,24,Group C,PT, , ,North,27/03/2014,Hourly, ,<30,5,0.17,0
1/04/2018,1780,F,22,Group F,PT, , ,North,15/11/2013,Hourly, ,<30,137,4.57,0
1/04/2018,1828,M,44,Group A,PT, ,Yes,North,18/04/2014,Hourly, ,30-49,0,0,0
1/04/2018,1918,M,35,Group G,PT, ,Yes,North,30/04/2014,Hourly, ,30-49,0,0,0
1/04/2018,1950,M,39,Group A,PT, , ,North,27/08/2008,Hourly, ,30-49,2043,68.1,0
1/04/2018,1958,M,22,Group B,PT, , ,North,21/08/2013,Hourly, ,<30,223,7.43,0
1/04/2018,1966,M,36,Group A,PT, , ,North,8/09/2012,Hourly, ,30-49,570,19,0
1/04/2018,1972,M,21,Group F,PT, , ,North,26/09/2013,Hourly, ,<30,187,6.23,0
1/04/2018,1976,M,43,Group A,PT, , ,North,20/09/2013,Hourly, ,30-49,193,6.43,0
1/04/2018,1982,F,53,Group D,PT, ,Yes,North,30/04/2014,Hourly, ,50+,0,0,0
1/04/2018,2046,M,22,Group B,PT, , ,Midwest,20/03/2014,Hourly, ,<30,12,0.4,0
1/04/2018,2056,M,20,Group D,PT,3/04/2014, ,Midwest,14/06/2013,Hourly,Voluntary,<30,293,9.77,0
1/04/2018,2058,M,25,Group F,PT,4/04/2014, ,Midwest,8/08/2013,Hourly,Voluntary,<30,239,7.97,0
1/04/2018,2106,M,23,Group E,PT,27/04/2014, ,Midwest,24/01/2014,Hourly,Voluntary,<30,93,3.1,0
1/04/2018,2154,F,24,Group C,PT,23/04/2014,Yes,Midwest,23/04/2014,Hourly,Voluntary,<30,0,0,1
1/04/2018,2202,F,23,Group C,PT,24/04/2014, ,Midwest,31/10/2013,Hourly,Voluntary,<30,175,5.83,0
1/04/2018,2538,F,53,Group C,PT,9/04/2014,Yes,Midwest,1/04/2014,Hourly,Voluntary,50+,8,0.27,1
1/04/2018,3366,M,21,Group B,PT, ,Yes,Midwest,11/04/2014,Hourly, ,<30,0,0,0
1/04/2018,3492,M,26,Group G,PT, , ,Midwest,19/03/2014,Hourly, ,<30,13,0.43,0
1/04/2018,3494,M,20,Group F,PT, , ,Midwest,19/03/2014,Hourly, ,<30,13,0.43,0
1/04/2018,3498,M,18,Group A,PT, , ,Midwest,19/03/2014,Hourly, ,<30,13,0.43,0
1/04/2018,3500,M,19,Group C,PT, , ,Midwest,19/03/2014,Hourly, ,<30,13,0.43,0
1/04/2018,3502,M,21,Group A,PT,25/04/2014, ,Midwest,19/03/2014,Hourly,Voluntary,<30,37,1.23,1
