Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/07/2015,1950,M,36,Group A,PT, , ,North,27/08/2008,Hourly, ,30-49,1038,34.6,0
1/07/2015,5052,F,20,Group C,PT, , ,South,2/06/2011,Hourly, ,<30,29,0.97,0
1/07/2015,5202,M,22,Group E,PT, , ,North,12/08/2010,Hourly, ,<30,323,10.77,0
1/07/2015,16664,M,24,Group F,PT, , ,North,25/09/2008,Hourly, ,<30,1009,33.63,0
1/07/2015,16730,F,74,Group E,FT, , ,North,24/05/2011,Hourly, ,50+,38,1.27,0
1/07/2015,17146,F,21,Group D,PT, , ,West,16/11/2010,Hourly, ,<30,227,7.57,0
1/07/2015,18230,M,45,Group A,PT, , ,North,24/10/2007,Hourly, ,30-49,1346,44.87,0
1/07/2015,19600,F,21,Group A,FT, , ,Northwest,27/04/2011,Hourly, ,<30,65,2.17,0
1/07/2015,20706,M,42,Group F,PT, ,Yes,South,21/07/2011,Hourly, ,30-49,0,0,0
1/07/2015,21208,M,27,Group A,FT, , ,Northwest,13/07/2000,Hourly, ,<30,4005,133.5,0
1/07/2015,21544,F,24,Group B,PT, , ,Northwest,2/09/2010,Hourly, ,<30,302,10.07,0
1/07/2015,22578,F,66,Group C,FT, , ,Northwest,5/05/2011,Hourly, ,50+,57,1.9,0
1/07/2015,26228,M,53,Group D,PT, , ,North,17/09/2008,Hourly, ,50+,1017,33.9,0
1/07/2015,26954,M,85,Group B,PT, , ,West,27/08/2009,Hourly, ,50+,673,22.43,0
1/07/2015,29062,M,41,Group G,FT, , ,Midwest,26/05/2009,Hourly, ,30-49,766,25.53,0
1/07/2015,29632,M,26,Group F,PT, , ,Central,1/04/2010,Hourly, ,<30,456,15.2,0
1/07/2015,30248,F,37,Group C,FT, , ,Northwest,14/11/2006,Hourly, ,30-49,1690,56.33,0
1/07/2015,33066,F,28,Group E,PT, , ,South,13/04/2011,Hourly, ,<30,79,2.63,0
1/07/2015,33124,M,25,Group F,PT, , ,North,14/08/2007,Hourly, ,<30,1417,47.23,0
1/07/2015,33240,F,28,Group E,FT, , ,Midwest,26/06/2002,Salary, ,<30,3292,109.73,0
1/07/2015,33258,M,33,Group D,FT, , ,West,4/04/2008,Salary, ,30-49,1183,39.43,0
1/07/2015,33262,F,46,Group E,FT, , ,Northwest,19/03/2008,Salary, ,30-49,1199,39.97,0
1/07/2015,33288,F,44,Group G,FT, , ,East,16/07/2008,Salary, ,30-49,1080,36,0
1/07/2015,33296,F,31,Group G,FT, , ,East,27/08/2008,Salary, ,30-49,1038,34.6,0
1/07/2015,40406,M,46,Group B,FT, , ,North,9/04/2005,Hourly, ,30-49,2274,75.8,0
1/07/2015,40436,F,22,Group C,PT, , ,North,21/06/2007,Hourly, ,<30,1471,49.03,0
1/07/2015,40472,F,54,Group E,FT, , ,North,18/05/2005,Hourly, ,50+,2235,74.5,0
1/07/2015,40478,M,19,Group C,PT, , ,North,22/06/2011,Hourly, ,<30,9,0.3,0
1/07/2015,40488,M,34,Group D,FT, , ,North,23/05/2011,Hourly, ,30-49,39,1.3,0
1/07/2015,40542,M,44,Group D,PT, , ,North,21/06/2005,Hourly, ,30-49,2201,73.37,0
1/07/2015,40548,F,28,Group E,FT, , ,North,2/05/2007,Hourly, ,<30,1521,50.7,0
1/07/2015,40554,M,65,Group C,PT, , ,North,23/02/2007,Hourly, ,50+,1589,52.97,0
1/07/2015,40754,F,21,Group D,PT, , ,North,7/08/2008,Hourly, ,<30,1058,35.27,0
1/07/2015,41050,M,26,Group F,PT, , ,Midwest,29/12/2007,Hourly, ,<30,1280,42.67,0
1/07/2015,41082,F,20,Group F,PT, , ,Midwest,18/02/2010,Hourly, ,<30,498,16.6,0
1/07/2015,41332,M,23,Group G,FT, , ,Midwest,20/10/2009,Hourly, ,<30,619,20.63,0
1/07/2015,41344,M,63,Group F,PT, , ,Midwest,30/08/2005,Hourly, ,50+,2131,71.03,0
1/07/2015,42236,M,62,Group G,FT, , ,South,15/06/2011,Hourly, ,50+,16,0.53,0
1/07/2015,42684,M,22,Group A,FT, , ,South,14/02/2006,Hourly, ,<30,1963,65.43,0
1/07/2015,42892,M,56,Group G,FT, , ,South,19/06/2007,Hourly, ,50+,1473,49.1,0
1/07/2015,42924,F,21,Group E,PT, , ,South,23/06/2011,Hourly, ,<30,8,0.27,0
1/07/2015,43356,F,20,Group B,FT, , ,South,2/09/2009,Hourly, ,<30,667,22.23,0
1/07/2015,43432,F,33,Group C,FT, , ,North,10/03/2011,Hourly, ,30-49,113,3.77,0
1/07/2015,43440,F,23,Group G,FT, , ,North,31/05/2007,Hourly, ,<30,1492,49.73,0
1/07/2015,43526,M,55,Group C,FT, , ,North,26/04/2008,Hourly, ,50+,1161,38.7,0
1/07/2015,43538,M,23,Group C,PT, , ,North,12/06/2008,Hourly, ,<30,1114,37.13,0
1/07/2015,43610,M,22,Group C,PT, , ,North,20/03/2007,Hourly, ,<30,1564,52.13,0
1/07/2015,43612,M,52,Group G,PT, , ,North,27/02/2007,Hourly, ,50+,1585,52.83,0
1/07/2015,43672,F,20,Group D,FT, , ,North,3/11/2006,Hourly, ,<30,1701,56.7,0
1/07/2015,43678,M,57,Group A,FT, , ,North,9/04/2007,Hourly, ,50+,1544,51.47,0
1/07/2015,43738,M,20,Group D,PT, , ,North,22/06/2010,Hourly, ,<30,374,12.47,0
1/07/2015,43776,M,24,Group D,PT, , ,Midwest,6/07/2005,Hourly, ,<30,2186,72.87,0
1/07/2015,43790,F,62,Group D,FT, , ,Midwest,1/08/2009,Hourly, ,50+,699,23.3,0
1/07/2015,43918,M,47,Group A,PT, , ,Midwest,9/03/2010,Hourly, ,30-49,479,15.97,0
1/07/2015,44006,F,24,Group E,PT, , ,Midwest,26/02/2007,Hourly, ,<30,1586,52.87,0
1/07/2015,44044,M,60,Group A,PT, , ,Midwest,13/02/2007,Hourly, ,50+,1599,53.3,0
1/07/2015,44062,M,29,Group C,FT, , ,Midwest,12/08/2006,Hourly, ,<30,1784,59.47,0
1/07/2015,44110,M,24,Group D,PT, , ,Midwest,24/06/2009,Hourly, ,<30,737,24.57,0
1/07/2015,49036,M,52,Group G,FT, , ,Central,13/10/2005,Hourly, ,50+,2087,69.57,0
1/07/2015,49040,F,45,Group F,PT, , ,South,2/06/2010,Hourly, ,30-49,394,13.13,0
1/07/2015,49054,F,24,Group F,PT, , ,South,13/07/2006,Hourly, ,<30,1814,60.47,0
1/07/2015,49142,M,31,Group A,PT, , ,Midwest,22/03/2008,Hourly, ,30-49,1196,39.87,0
1/07/2015,49164,F,50,Group A,FT, , ,South,17/04/2008,Hourly, ,50+,1170,39,0
1/07/2015,49188,F,48,Group B,FT, , ,Midwest,10/03/1981,Hourly, ,30-49,11070,369,0
1/07/2015,49302,F,19,Group A,PT, , ,North,13/12/2007,Hourly, ,<30,1296,43.2,0
1/07/2015,49550,M,46,Group G,FT, , ,West,16/03/2008,Hourly, ,30-49,1202,40.07,0
1/07/2015,49666,F,31,Group A,FT, , ,Midwest,26/01/2007,Hourly, ,30-49,1617,53.9,0
1/07/2015,49716,F,59,Group E,FT, , ,Central,27/07/2007,Hourly, ,50+,1435,47.83,0
1/07/2015,49748,F,49,Group E,FT, , ,Northwest,21/11/2001,Hourly, ,30-49,3509,116.97,0
1/07/2015,49776,F,26,Group A,FT, , ,North,12/07/2006,Hourly, ,<30,1815,60.5,0
1/07/2015,49794,F,40,Group G,FT, , ,South,18/01/1989,Hourly, ,30-49,8199,273.3,0
1/07/2015,49832,F,27,Group F,FT, , ,West,14/07/2004,Hourly, ,<30,2543,84.77,0
1/07/2015,49922,F,23,Group F,PT, , ,Central,5/03/2008,Hourly, ,<30,1213,40.43,0
1/07/2015,50278,F,54,Group F,FT, , ,North,13/10/2000,Hourly, ,50+,3913,130.43,0
1/07/2015,50282,F,52,Group D,PT, , ,South,15/10/2002,Hourly, ,50+,3181,106.03,0
1/07/2015,50304,F,29,Group F,FT, , ,Central,23/07/2009,Hourly, ,<30,708,23.6,0
1/07/2015,50306,F,41,Group C,FT, , ,Central,8/11/2005,Hourly, ,30-49,2061,68.7,0
1/07/2015,50318,F,40,Group A,FT, , ,Midwest,13/09/2005,Hourly, ,30-49,2117,70.57,0
1/07/2015,50322,F,27,Group G,FT, , ,West,1/12/2007,Hourly, ,<30,1308,43.6,0
1/07/2015,50336,F,27,Group A,FT, , ,West,15/09/2005,Hourly, ,<30,2115,70.5,0
1/07/2015,50342,F,30,Group C,FT, , ,Central,1/05/2008,Hourly, ,30-49,1156,38.53,0
1/07/2015,50386,F,20,Group A,FT, , ,North,11/09/2010,Hourly, ,<30,293,9.77,0
1/07/2015,50426,F,40,Group E,FT, , ,Northwest,30/06/2004,Hourly, ,30-49,2557,85.23,0
1/07/2015,50438,F,56,Group G,FT, , ,West,29/03/2005,Hourly, ,50+,2285,76.17,0
1/07/2015,50470,F,55,Group D,FT, , ,Midwest,21/11/1974,Hourly, ,50+,13371,445.7,0
1/07/2015,50838,M,22,Group G,FT, , ,West,23/04/2010,Hourly, ,<30,434,14.47,0
1/07/2015,50884,F,54,Group E,FT, , ,North,15/04/2005,Hourly, ,50+,2268,75.6,0
1/07/2015,51010,M,32,Group B,FT, , ,West,5/08/2009,Hourly, ,30-49,695,23.17,0
1/07/2015,51146,F,33,Group D,FT, , ,Central,24/06/1995,Hourly, ,30-49,5851,195.03,0
1/07/2015,51236,F,68,Group B,FT, , ,Central,15/04/2004,Hourly, ,50+,2633,87.77,0
1/07/2015,51312,M,25,Group D,FT, , ,Northwest,22/09/2004,Hourly, ,<30,2473,82.43,0
1/07/2015,51316,F,65,Group C,FT, , ,Northwest,30/10/2007,Hourly, ,50+,1340,44.67,0
1/07/2015,51324,M,28,Group B,FT, , ,Northwest,18/03/2004,Hourly, ,<30,2661,88.7,0
1/07/2015,51548,M,47,Group B,FT, , ,Central,14/12/2008,Hourly, ,30-49,929,30.97,0
1/07/2015,51622,F,38,Group D,FT, , ,Central,23/06/1998,Hourly, ,30-49,4756,158.53,0
1/07/2015,51916,F,54,Group C,FT, , ,South,13/05/2003,Hourly, ,50+,2971,99.03,0
1/07/2015,51922,M,48,Group G,FT, , ,South,12/08/2004,Hourly, ,30-49,2514,83.8,0
1/07/2015,51994,M,55,Group E,PT, , ,Northwest,10/11/2004,Hourly, ,50+,2424,80.8,0
