Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/07/2017,1924,M,25,Group G,PT, , ,North,5/01/2012,Hourly, ,<30,543,18.1,0
1/07/2017,1950,M,38,Group A,PT, , ,North,27/08/2008,Hourly, ,30-49,1769,58.97,0
1/07/2017,1966,M,35,Group A,PT, , ,North,8/09/2012,Hourly, ,30-49,296,9.87,0
1/07/2017,2056,M,19,Group D,PT, , ,Midwest,14/06/2013,Hourly, ,<30,17,0.57,0
1/07/2017,2090,M,25,Group G,PT, , ,Midwest,21/06/2013,Hourly, ,<30,10,0.33,0
1/07/2017,4138,M,25,Group E,PT, , ,South,13/07/2012,Hourly, ,<30,353,11.77,0
1/07/2017,4340,F,24,Group B,PT, , ,South,1/11/2012,Hourly, ,<30,242,8.07,0
1/07/2017,5052,F,22,Group C,PT, , ,South,2/06/2011,Hourly, ,<30,760,25.33,0
1/07/2017,5202,M,24,Group E,PT, , ,North,12/08/2010,Hourly, ,<30,1054,35.13,0
1/07/2017,5238,M,18,Group D,PT, , ,North,5/06/2013,Hourly, ,<30,26,0.87,0
1/07/2017,7104,F,24,Group E,PT, , ,North,20/03/2013,Hourly, ,<30,103,3.43,0
1/07/2017,8506,F,20,Group C,PT, , ,Midwest,12/09/2012,Hourly, ,<30,292,9.73,0
1/07/2017,9460,M,20,Group D,PT, , ,North,27/09/2011,Hourly, ,<30,643,21.43,0
1/07/2017,10742,F,24,Group G,PT, , ,South,20/06/2012,Hourly, ,<30,376,12.53,0
1/07/2017,10980,M,21,Group D,PT, ,Yes,South,12/07/2013,Hourly, ,<30,0,0,0
1/07/2017,16664,M,26,Group F,PT, , ,North,25/09/2008,Hourly, ,<30,1740,58,0
1/07/2017,16678,M,56,Group A,FT, , ,Northwest,7/06/2012,Hourly, ,50+,389,12.97,0
1/07/2017,16718,M,27,Group A,PT, , ,South,8/02/2013,Hourly, ,<30,143,4.77,0
1/07/2017,16730,F,76,Group E,FT, , ,North,24/05/2011,Hourly, ,50+,769,25.63,0
1/07/2017,17056,F,19,Group C,PT, ,Yes,West,5/07/2013,Hourly, ,<30,0,0,0
1/07/2017,17146,F,23,Group D,PT, , ,West,16/11/2010,Hourly, ,<30,958,31.93,0
1/07/2017,17362,F,28,Group B,FT, , ,East,20/12/2011,Hourly, ,<30,559,18.63,0
1/07/2017,17854,M,22,Group E,PT, , ,West,15/03/2012,Hourly, ,<30,473,15.77,0
1/07/2017,17998,M,46,Group C,PT, , ,Northwest,2/09/2012,Hourly, ,30-49,302,10.07,0
1/07/2017,18230,M,47,Group A,PT, , ,North,24/10/2007,Hourly, ,30-49,2077,69.23,0
1/07/2017,18926,F,22,Group A,PT, , ,West,30/11/2012,Hourly, ,<30,213,7.1,0
1/07/2017,19130,F,43,Group F,PT, , ,North,14/09/2012,Hourly, ,30-49,290,9.67,0
1/07/2017,19600,F,23,Group A,FT, , ,Northwest,27/04/2011,Hourly, ,<30,796,26.53,0
1/07/2017,20248,M,23,Group E,PT, , ,Northwest,30/05/2013,Hourly, ,<30,32,1.07,0
1/07/2017,20706,M,44,Group F,PT, , ,South,21/07/2011,Hourly, ,30-49,711,23.7,0
1/07/2017,21208,M,29,Group A,FT, , ,Northwest,13/07/2000,Hourly, ,<30,4736,157.87,0
1/07/2017,21544,F,26,Group B,PT, , ,Northwest,2/09/2010,Hourly, ,<30,1033,34.43,0
1/07/2017,22578,F,68,Group C,FT, , ,Northwest,5/05/2011,Hourly, ,50+,788,26.27,0
1/07/2017,23112,F,20,Group G,PT, , ,North,22/02/2012,Hourly, ,<30,495,16.5,0
1/07/2017,23252,M,19,Group F,PT, , ,Central,8/05/2013,Hourly, ,<30,54,1.8,0
1/07/2017,23394,M,22,Group B,PT, , ,Central,22/09/2012,Hourly, ,<30,282,9.4,0
1/07/2017,24692,F,21,Group E,PT, ,Yes,West,6/07/2013,Hourly, ,<30,0,0,0
1/07/2017,25044,F,19,Group G,PT, , ,Central,21/06/2013,Hourly, ,<30,10,0.33,0
1/07/2017,25168,F,20,Group D,PT, , ,Midwest,25/10/2012,Hourly, ,<30,249,8.3,0
1/07/2017,25212,F,20,Group F,PT, ,Yes,West,17/07/2013,Hourly, ,<30,0,0,0
1/07/2017,25640,M,25,Group D,PT, , ,West,24/08/2012,Hourly, ,<30,311,10.37,0
1/07/2017,25882,F,21,Group D,PT, , ,Northwest,22/06/2012,Hourly, ,<30,374,12.47,0
1/07/2017,25892,F,19,Group F,PT, , ,Northwest,29/06/2012,Hourly, ,<30,367,12.23,0
1/07/2017,26228,M,55,Group D,PT, , ,North,17/09/2008,Hourly, ,50+,1748,58.27,0
1/07/2017,26778,M,17,Group C,PT, , ,Central,20/01/2013,Hourly, ,<30,162,5.4,0
1/07/2017,26924,F,22,Group F,PT, , ,West,21/09/2012,Hourly, ,<30,283,9.43,0
1/07/2017,26954,M,87,Group B,PT, , ,West,27/08/2009,Hourly, ,50+,1404,46.8,0
1/07/2017,27450,F,21,Group G,PT, , ,North,10/11/2011,Hourly, ,<30,599,19.97,0
1/07/2017,28016,M,51,Group E,PT, , ,Northwest,28/02/2013,Hourly, ,50+,123,4.1,0
1/07/2017,28238,F,26,Group G,PT, , ,Central,11/06/2013,Hourly, ,<30,20,0.67,0
1/07/2017,28276,M,21,Group A,PT, , ,Central,30/04/2013,Hourly, ,<30,62,2.07,0
1/07/2017,28380,F,45,Group F,PT, , ,Central,9/05/2013,Hourly, ,30-49,53,1.77,0
1/07/2017,28738,F,22,Group G,PT, , ,Central,16/09/2012,Hourly, ,<30,288,9.6,0
1/07/2017,29062,M,43,Group G,FT, , ,Midwest,26/05/2009,Hourly, ,30-49,1497,49.9,0
1/07/2017,29274,F,23,Group F,PT, , ,Central,16/05/2013,Hourly, ,<30,46,1.53,0
1/07/2017,29552,F,26,Group B,PT, , ,West,15/03/2013,Hourly, ,<30,108,3.6,0
1/07/2017,29632,M,28,Group F,PT, , ,Central,1/04/2010,Hourly, ,<30,1187,39.57,0
1/07/2017,30248,F,39,Group C,FT, , ,Northwest,14/11/2006,Hourly, ,30-49,2421,80.7,0
1/07/2017,30934,M,53,Group B,PT, , ,Northwest,3/11/2011,Hourly, ,50+,606,20.2,0
