Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/11/2017,1780,F,21,Group F,PT, ,Yes,North,15/11/2013,Hourly, ,<30,0,0,0
1/11/2017,1842,F,24,Group E,PT, , ,North,21/08/2013,Hourly, ,<30,72,2.4,0
1/11/2017,1920,F,20,Group A,PT, , ,North,23/10/2013,Hourly, ,<30,9,0.3,0
1/11/2017,1924,M,25,Group G,PT, , ,North,5/01/2012,Hourly, ,<30,666,22.2,0
1/11/2017,1936,F,19,Group E,PT, , ,North,12/09/2013,Hourly, ,<30,50,1.67,0
1/11/2017,1950,M,38,Group A,PT, , ,North,27/08/2008,Hourly, ,30-49,1892,63.07,0
1/11/2017,1958,M,21,Group B,PT, , ,North,21/08/2013,Hourly, ,<30,72,2.4,0
1/11/2017,1966,M,35,Group A,PT, , ,North,8/09/2012,Hourly, ,30-49,419,13.97,0
1/11/2017,1972,M,20,Group F,PT, , ,North,26/09/2013,Hourly, ,<30,36,1.2,0
1/11/2017,1976,M,42,Group A,PT, , ,North,20/09/2013,Hourly, ,30-49,42,1.4,0
1/11/2017,1988,F,19,Group A,PT, , ,Midwest,24/08/2013,Hourly, ,<30,69,2.3,0
1/11/2017,2056,M,19,Group D,PT, , ,Midwest,14/06/2013,Hourly, ,<30,140,4.67,0
1/11/2017,2058,M,24,Group F,PT, , ,Midwest,8/08/2013,Hourly, ,<30,85,2.83,0
1/11/2017,2090,M,25,Group G,PT, , ,Midwest,21/06/2013,Hourly, ,<30,133,4.43,0
1/11/2017,2202,F,22,Group C,PT, , ,Midwest,31/10/2013,Hourly, ,<30,1,0.03,0
1/11/2017,3954,M,41,Group B,PT, , ,South,19/09/2013,Hourly, ,30-49,43,1.43,0
1/11/2017,4076,F,26,Group B,PT, , ,South,15/08/2013,Hourly, ,<30,78,2.6,0
1/11/2017,4138,M,25,Group E,PT, , ,South,13/07/2012,Hourly, ,<30,476,15.87,0
1/11/2017,4154,M,40,Group D,PT, , ,South,7/08/2013,Hourly, ,30-49,86,2.87,0
1/11/2017,4340,F,24,Group B,PT, , ,South,1/11/2012,Hourly, ,<30,365,12.17,0
1/11/2017,5052,F,22,Group C,PT, , ,South,2/06/2011,Hourly, ,<30,883,29.43,0
1/11/2017,5202,M,24,Group E,PT, , ,North,12/08/2010,Hourly, ,<30,1177,39.23,0
1/11/2017,5216,F,19,Group A,PT, , ,North,30/10/2013,Hourly, ,<30,2,0.07,0
1/11/2017,5238,M,18,Group D,PT, , ,North,5/06/2013,Hourly, ,<30,149,4.97,0
1/11/2017,5268,M,19,Group A,PT, , ,North,16/08/2013,Hourly, ,<30,77,2.57,0
1/11/2017,7104,F,24,Group E,PT, , ,North,20/03/2013,Hourly, ,<30,226,7.53,0
1/11/2017,8506,F,20,Group C,PT, , ,Midwest,12/09/2012,Hourly, ,<30,415,13.83,0
1/11/2017,9108,F,21,Group B,PT, ,Yes,North,14/11/2013,Hourly, ,<30,0,0,0
1/11/2017,9222,F,19,Group A,PT, ,Yes,North,14/11/2013,Hourly, ,<30,0,0,0
1/11/2017,9296,M,21,Group E,PT, ,Yes,North,27/11/2013,Hourly, ,<30,0,0,0
1/11/2017,9460,M,20,Group D,PT, , ,North,27/09/2011,Hourly, ,<30,766,25.53,0
1/11/2017,9492,M,33,Group E,PT, , ,North,8/08/2013,Hourly, ,30-49,85,2.83,0
1/11/2017,9500,M,55,Group G,PT, , ,North,13/09/2013,Hourly, ,50+,49,1.63,0
1/11/2017,9502,M,53,Group F,PT, , ,North,20/08/2013,Hourly, ,50+,73,2.43,0
1/11/2017,9962,M,33,Group B,PT, , ,North,26/10/2013,Hourly, ,30-49,6,0.2,0
1/11/2017,10522,M,22,Group E,PT, , ,South,7/08/2013,Hourly, ,<30,86,2.87,0
1/11/2017,10742,F,24,Group G,PT, , ,South,20/06/2012,Hourly, ,<30,499,16.63,0
1/11/2017,10786,M,25,Group B,PT, , ,South,16/10/2013,Hourly, ,<30,16,0.53,0
1/11/2017,10854,F,19,Group G,PT, , ,South,31/10/2013,Hourly, ,<30,1,0.03,0
1/11/2017,10970,F,21,Group E,PT, , ,South,8/08/2013,Hourly, ,<30,85,2.83,0
1/11/2017,10980,M,21,Group D,PT, , ,South,12/07/2013,Hourly, ,<30,112,3.73,0
1/11/2017,11036,M,25,Group D,PT, ,Yes,South,13/11/2013,Hourly, ,<30,0,0,0
1/11/2017,11388,F,20,Group D,PT, , ,South,23/10/2013,Hourly, ,<30,9,0.3,0
1/11/2017,11614,M,22,Group G,PT, ,Yes,South,20/11/2013,Hourly, ,<30,0,0,0
1/11/2017,12494,F,22,Group F,PT, ,Yes,South,27/11/2013,Hourly, ,<30,0,0,0
1/11/2017,14066,M,22,Group D,PT, ,Yes,West,9/11/2013,Hourly, ,<30,0,0,0
1/11/2017,14786,M,18,Group B,PT, , ,East,15/10/2013,Hourly, ,<30,17,0.57,0
1/11/2017,15922,F,22,Group C,PT, ,Yes,West,13/11/2013,Hourly, ,<30,0,0,0
1/11/2017,16080,M,18,Group F,PT, ,Yes,Northwest,6/11/2013,Hourly, ,<30,0,0,0
1/11/2017,16444,M,20,Group G,PT, , ,Northwest,31/10/2013,Hourly, ,<30,1,0.03,0
1/11/2017,16664,M,26,Group F,PT, , ,North,25/09/2008,Hourly, ,<30,1863,62.1,0
1/11/2017,16672,F,24,Group G,PT, , ,Midwest,7/08/2013,Hourly, ,<30,86,2.87,0
1/11/2017,16678,M,56,Group A,FT, , ,Northwest,7/06/2012,Hourly, ,50+,512,17.07,0
1/11/2017,16718,M,27,Group A,PT, , ,South,8/02/2013,Hourly, ,<30,266,8.87,0
1/11/2017,16730,F,76,Group E,FT, , ,North,24/05/2011,Hourly, ,50+,892,29.73,0
1/11/2017,17056,F,19,Group C,PT, , ,West,5/07/2013,Hourly, ,<30,119,3.97,0
1/11/2017,17146,F,23,Group D,PT, , ,West,16/11/2010,Hourly, ,<30,1081,36.03,0
1/11/2017,17184,F,22,Group E,FT, , ,East,24/08/2013,Hourly, ,<30,69,2.3,0
1/11/2017,17268,F,20,Group C,PT, , ,West,20/08/2013,Hourly, ,<30,73,2.43,0
1/11/2017,17362,F,28,Group B,FT, , ,East,20/12/2011,Hourly, ,<30,682,22.73,0
1/11/2017,17548,M,25,Group E,PT, , ,East,17/09/2013,Hourly, ,<30,45,1.5,0
1/11/2017,17754,M,30,Group C,PT, , ,Northwest,15/08/2013,Hourly, ,30-49,78,2.6,0
1/11/2017,17854,M,22,Group E,PT, , ,West,15/03/2012,Hourly, ,<30,596,19.87,0
1/11/2017,17932,M,55,Group F,PT, , ,Central,3/10/2013,Hourly, ,50+,29,0.97,0
1/11/2017,17998,M,46,Group C,PT, , ,Northwest,2/09/2012,Hourly, ,30-49,425,14.17,0
1/11/2017,18008,F,21,Group C,PT, , ,Northwest,25/09/2013,Hourly, ,<30,37,1.23,0
1/11/2017,18026,M,18,Group G,PT, , ,Northwest,10/08/2013,Hourly, ,<30,83,2.77,0
1/11/2017,18130,M,24,Group D,PT, , ,Northwest,31/10/2013,Hourly, ,<30,1,0.03,0
1/11/2017,18152,M,27,Group A,PT, , ,Northwest,12/10/2013,Hourly, ,<30,20,0.67,0
1/11/2017,18214,F,22,Group F,PT, ,Yes,Northwest,9/11/2013,Hourly, ,<30,0,0,0
1/11/2017,18230,M,47,Group A,PT, , ,North,24/10/2007,Hourly, ,30-49,2200,73.33,0
1/11/2017,18786,M,39,Group C,PT, , ,Central,16/10/2013,Hourly, ,30-49,16,0.53,0
1/11/2017,18926,F,22,Group A,PT, , ,West,30/11/2012,Hourly, ,<30,336,11.2,0
1/11/2017,18994,F,20,Group B,FT, , ,Northwest,9/09/2013,Hourly, ,<30,53,1.77,0
1/11/2017,19130,F,43,Group F,PT, , ,North,14/09/2012,Hourly, ,30-49,413,13.77,0
1/11/2017,19204,F,19,Group G,PT, , ,West,17/08/2013,Hourly, ,<30,76,2.53,0
1/11/2017,19376,M,18,Group C,PT, , ,Central,3/10/2013,Hourly, ,<30,29,0.97,0
1/11/2017,19600,F,23,Group A,FT, , ,Northwest,27/04/2011,Hourly, ,<30,919,30.63,0
1/11/2017,19650,M,20,Group D,PT, , ,Northwest,6/09/2013,Hourly, ,<30,56,1.87,0
1/11/2017,19702,F,21,Group E,PT, , ,Northwest,15/08/2013,Hourly, ,<30,78,2.6,0
1/11/2017,19754,M,38,Group E,PT, , ,Northwest,30/10/2013,Hourly, ,30-49,2,0.07,0
1/11/2017,19870,M,23,Group A,PT, , ,Northwest,24/10/2013,Hourly, ,<30,8,0.27,0
1/11/2017,20248,M,23,Group E,PT, , ,Northwest,30/05/2013,Hourly, ,<30,155,5.17,0
1/11/2017,20574,M,28,Group B,PT, , ,West,7/08/2013,Hourly, ,<30,86,2.87,0
1/11/2017,20706,M,44,Group F,PT, , ,South,21/07/2011,Hourly, ,30-49,834,27.8,0
1/11/2017,20938,M,30,Group E,PT, ,Yes,West,16/11/2013,Hourly, ,30-49,0,0,0
1/11/2017,21208,M,29,Group A,FT, , ,Northwest,13/07/2000,Hourly, ,<30,4859,161.97,0
1/11/2017,21476,M,18,Group B,PT, , ,Northwest,31/10/2013,Hourly, ,<30,1,0.03,0
1/11/2017,21544,F,26,Group B,PT, , ,Northwest,2/09/2010,Hourly, ,<30,1156,38.53,0
1/11/2017,21618,F,22,Group C,PT, , ,Central,30/10/2013,Hourly, ,<30,2,0.07,0
1/11/2017,21870,F,20,Group C,PT, , ,North,13/09/2013,Hourly, ,<30,49,1.63,0
1/11/2017,22466,F,19,Group F,PT, , ,East,24/09/2013,Hourly, ,<30,38,1.27,0
1/11/2017,22574,F,22,Group G,PT, , ,Northwest,5/10/2013,Hourly, ,<30,27,0.9,0
1/11/2017,22578,F,68,Group C,FT, , ,Northwest,5/05/2011,Hourly, ,50+,911,30.37,0
